event_id_cnty,event_date,year,country,latitude,longitude
IRN6056,23 January 2020,2020,Iran,31.8972,54.3675
IRN6034,23 January 2020,2020,Iran,31.8972,54.3675
EGY10678,23 January 2020,2020,Egypt,30.0351,31.214
MOR2440,23 January 2020,2020,Morocco,34.31,-2.16
TUN6073,23 January 2020,2020,Tunisia,35.0382,9.4849
ALG8083,23 January 2020,2020,Algeria,34.1543,3.5031
ALG8082,23 January 2020,2020,Algeria,34.8504,5.7281
MOR2441,23 January 2020,2020,Morocco,34.261,-6.5802
MOR2442,23 January 2020,2020,Morocco,29.7441,-7.973
MOR2439,23 January 2020,2020,Morocco,29.7722,-9.3461
ALG8214,23 January 2020,2020,Algeria,36.4621,7.4261
LBN7116,23 January 2020,2020,Lebanon,33.8783,35.5073
IRQ23161,23 January 2020,2020,Iraq,32.9256,44.7758
TUR10760,23 January 2020,2020,Turkey,37.9136,40.2172
LBN3611,23 January 2020,2020,Lebanon,34.4367,35.8497
LBN3610,23 January 2020,2020,Lebanon,34.4469,35.8678
LBN3609,23 January 2020,2020,Lebanon,33.8783,35.5073
LBN3607,23 January 2020,2020,Lebanon,33.8889,35.4944
JOR1946,23 January 2020,2020,Jordan,32.0728,36.088
JOR1947,23 January 2020,2020,Jordan,31.4986,35.7839
IRN6039,23 January 2020,2020,Iran,31.0306,61.4949
IRQ23156,23 January 2020,2020,Iraq,30.533,47.7975
TUN6074,23 January 2020,2020,Tunisia,36.819,10.1658
JOR523,23 January 2020,2020,Jordan,31.9552,35.945
TUR10763,23 January 2020,2020,Turkey,39.9179,32.8627
TUR24120,23 January 2020,2020,Turkey,38.4173,27.1302
YEM46748,23 January 2020,2020,Yemen,13.5752,44.0214
YEM47038,23 January 2020,2020,Yemen,13.5752,44.0214
LBN3612,23 January 2020,2020,Lebanon,34.4809,35.9366
LBN3608,23 January 2020,2020,Lebanon,34.1253,36.1311
LBN3613,23 January 2020,2020,Lebanon,33.6683,35.8264
IRQ23157,23 January 2020,2020,Iraq,35.4681,44.3922
SYR74552,23 January 2020,2020,Syria,36.8891,38.3521
IRN6055,22 January 2020,2020,Iran,34.4611,45.8626
IRN6037,22 January 2020,2020,Iran,31.8972,54.3675
TUN6072,22 January 2020,2020,Tunisia,34.251,8.747
ALG8078,22 January 2020,2020,Algeria,36.6559,5.0722
ALG8081,22 January 2020,2020,Algeria,35.3758,1.3131
ALG8080,22 January 2020,2020,Algeria,36.8792,6.9067
MOR2438,22 January 2020,2020,Morocco,34.0133,-6.8326
MOR2437,22 January 2020,2020,Morocco,34.0133,-6.8326
ALG8212,22 January 2020,2020,Algeria,35.7425,0.5592
ALG8213,22 January 2020,2020,Algeria,35.1939,-0.6414
LBN3549,22 January 2020,2020,Lebanon,34.4367,35.8497
LBN5111,22 January 2020,2020,Lebanon,34.417,35.8266
LBN7119,22 January 2020,2020,Lebanon,33.8927,35.509
LBN7120,22 January 2020,2020,Lebanon,33.8976,35.4914
MOR2436,22 January 2020,2020,Morocco,32.6811,-4.7296
LBN3563,22 January 2020,2020,Lebanon,33.9008,35.5299
ALG8211,22 January 2020,2020,Algeria,36.7525,3.042
IRQ23147,22 January 2020,2020,Iraq,30.1969,47.885
IRQ23149,22 January 2020,2020,Iraq,31.7244,44.9769
IRQ23151,22 January 2020,2020,Iraq,31.058,46.2573
IRQ23154,22 January 2020,2020,Iraq,36.1926,44.0106
IRQ23292,22 January 2020,2020,Iraq,34.6281,45.3185
IRQ23293,22 January 2020,2020,Iraq,36.1926,44.0106
TUR10753,22 January 2020,2020,Turkey,40.9813,29.0521
LBN3527,22 January 2020,2020,Lebanon,34.4469,35.8678
LBN3522,22 January 2020,2020,Lebanon,33.7451,35.4645
TUR10751,22 January 2020,2020,Turkey,37.8705,28.0212
TUR10750,22 January 2020,2020,Turkey,39.1855,27.6094
TUR10754,22 January 2020,2020,Turkey,37.9136,40.2172
LBN3530,22 January 2020,2020,Lebanon,34.5044,35.9708
LBN3546,22 January 2020,2020,Lebanon,34.5169,35.9683
LBN3548,22 January 2020,2020,Lebanon,34.4367,35.8497
LBN3550,22 January 2020,2020,Lebanon,34.3872,35.7864
LBN3552,22 January 2020,2020,Lebanon,34.3922,35.8464
LBN3555,22 January 2020,2020,Lebanon,34.0461,35.6322
LBN3556,22 January 2020,2020,Lebanon,33.9567,35.62
TUR10756,22 January 2020,2020,Turkey,41.0225,28.9408
ALG8079,22 January 2020,2020,Algeria,35.6911,-0.6417
TUR10752,22 January 2020,2020,Turkey,37.9201,40.2299
YEM46694,22 January 2020,2020,Yemen,13.1822,45.477
LBN3524,22 January 2020,2020,Lebanon,33.6701,35.4253
LBN3543,22 January 2020,2020,Lebanon,33.8139,35.6206
LBN3553,22 January 2020,2020,Lebanon,33.6497,35.4428
LBN3598,22 January 2020,2020,Lebanon,33.73,35.4564
TUR10759,22 January 2020,2020,Turkey,39.9179,32.8627
TUR24119,22 January 2020,2020,Turkey,38.4573,27.1106
LBN7118,22 January 2020,2020,Lebanon,33.5408,35.3767
LBN3525,22 January 2020,2020,Lebanon,33.8136,35.8644
LBN3561,22 January 2020,2020,Lebanon,33.795,35.8208
LBN3558,22 January 2020,2020,Lebanon,33.7569,35.9117
LBN3535,22 January 2020,2020,Lebanon,33.7747,35.9042
LBN3537,22 January 2020,2020,Lebanon,33.7808,35.97
LBN3557,22 January 2020,2020,Lebanon,33.7083,35.9025
LBN3539,22 January 2020,2020,Lebanon,33.72,35.8553
LBN3545,22 January 2020,2020,Lebanon,34.5925,36.0539
LBN3538,22 January 2020,2020,Lebanon,33.5009,35.8437
LBN3560,22 January 2020,2020,Lebanon,33.5281,35.8389
SUD13628,22 January 2020,2020,Sudan,15.5699,32.5532
TUR10755,22 January 2020,2020,Turkey,39.071,26.8902
LBN3528,22 January 2020,2020,Lebanon,34.4809,35.9366
LBN3547,22 January 2020,2020,Lebanon,34.4187,35.933
IRQ24837,22 January 2020,2020,Iraq,36.335,43.1189
LBN3554,22 January 2020,2020,Lebanon,34.1211,35.6481
LBN3531,22 January 2020,2020,Lebanon,33.5599,35.3756
LBN3534,22 January 2020,2020,Lebanon,33.9089,35.5819
LBN3536,22 January 2020,2020,Lebanon,33.8468,35.902
LBN3540,22 January 2020,2020,Lebanon,33.6683,35.8264
LBN3562,22 January 2020,2020,Lebanon,33.8244,35.8356
LBN3601,22 January 2020,2020,Lebanon,33.2733,35.1939
LBN3523,22 January 2020,2020,Lebanon,33.7872,35.4807
LBN3551,22 January 2020,2020,Lebanon,34.2997,35.8506
LBN3559,22 January 2020,2020,Lebanon,33.6269,35.7842
LBN3544,22 January 2020,2020,Lebanon,34.5053,36.145
LBN3593,22 January 2020,2020,Lebanon,34.6672,36.3042
IRN6041,21 January 2020,2020,Iran,29.4963,60.8629
IRN6036,21 January 2020,2020,Iran,30.437,49.1029
ALG8072,21 January 2020,2020,Algeria,36.75,5.0833
ALG8073,21 January 2020,2020,Algeria,36.365,6.6147
EGY10677,21 January 2020,2020,Egypt,28.1099,30.7503
TUN6070,21 January 2020,2020,Tunisia,33.355,10.5055
ALG8071,21 January 2020,2020,Algeria,35.8517,-0.3214
ALG8075,21 January 2020,2020,Algeria,36.1914,5.4094
ALG8070,21 January 2020,2020,Algeria,36.9,7.7667
ALG8074,21 January 2020,2020,Algeria,35.6911,-0.6417
MOR2434,21 January 2020,2020,Morocco,34.0133,-6.8326
ALG8206,21 January 2020,2020,Algeria,36.75,5.0833
ALG8207,21 January 2020,2020,Algeria,36.7664,3.4772
ALG8209,21 January 2020,2020,Algeria,35.9533,8.1292
ALG8210,21 January 2020,2020,Algeria,34.8303,0.1517
TUN6071,21 January 2020,2020,Tunisia,35.0382,9.4849
LBN3576,21 January 2020,2020,Lebanon,34.4367,35.8497
LBN5112,21 January 2020,2020,Lebanon,34.417,35.8266
MOR2435,21 January 2020,2020,Morocco,35.5784,-5.3684
IRN6045,21 January 2020,2020,Iran,31.319,48.6842
IRN6046,21 January 2020,2020,Iran,37.5527,45.0761
LBN7125,21 January 2020,2020,Lebanon,33.8976,35.4914
MOR2433,21 January 2020,2020,Morocco,32.6811,-4.7296
IRN6054,21 January 2020,2020,Iran,35.6944,51.4215
ALG8069,21 January 2020,2020,Algeria,36.7525,3.042
ALG8068,21 January 2020,2020,Algeria,36.7525,3.042
IRQ23125,21 January 2020,2020,Iraq,32.5979,44.0165
IRQ23129,21 January 2020,2020,Iraq,32.1701,46.0436
IRQ23128,21 January 2020,2020,Iraq,32.0601,44.7722
IRQ23132,21 January 2020,2020,Iraq,32.9256,44.7758
ISR1651,21 January 2020,2020,Israel,30.9984,34.6877
LBN3595,21 January 2020,2020,Lebanon,34.4511,35.8142
TUR10740,21 January 2020,2020,Turkey,37.9136,40.2172
LBN3577,21 January 2020,2020,Lebanon,34.4367,35.8497
LBN3578,21 January 2020,2020,Lebanon,34.4469,35.8678
LBN3579,21 January 2020,2020,Lebanon,34.5044,35.9708
LBN3580,21 January 2020,2020,Lebanon,34.5169,35.9683
LBN3591,21 January 2020,2020,Lebanon,33.7451,35.4645
TUR10747,21 January 2020,2020,Turkey,41.07,30.1526
LBN3575,21 January 2020,2020,Lebanon,33.8783,35.5073
LBN3597,21 January 2020,2020,Lebanon,33.8927,35.509
LBN3596,21 January 2020,2020,Lebanon,33.8982,35.5074
LBN3587,21 January 2020,2020,Lebanon,33.8919,35.4816
LBN3590,21 January 2020,2020,Lebanon,33.8889,35.4944
SUD13626,21 January 2020,2020,Sudan,19.6148,37.2225
SUD13627,21 January 2020,2020,Sudan,13.4236,22.4733
ALG8208,21 January 2020,2020,Algeria,36.4621,7.4261
YEM46680,21 January 2020,2020,Yemen,12.9512,45.0097
IRN6053,21 January 2020,2020,Iran,34.1056,46.5271
IRQ23124,21 January 2020,2020,Iraq,30.533,47.7975
YEM46653,21 January 2020,2020,Yemen,13.1287,45.3807
JOR522,21 January 2020,2020,Jordan,31.9552,35.945
TUR10749,21 January 2020,2020,Turkey,39.9179,32.8627
YEM46656,21 January 2020,2020,Yemen,12.8145,44.8911
LBN3565,21 January 2020,2020,Lebanon,33.8136,35.8644
LBN3566,21 January 2020,2020,Lebanon,33.8203,35.8808
LBN3569,21 January 2020,2020,Lebanon,33.795,35.8208
LBN3567,21 January 2020,2020,Lebanon,33.7625,35.8811
LBN3574,21 January 2020,2020,Lebanon,33.72,35.8553
LBN3581,21 January 2020,2020,Lebanon,34.5925,36.0539
LBN3960,21 January 2020,2020,Lebanon,34.5428,36.0797
LBN3571,21 January 2020,2020,Lebanon,33.5009,35.8437
LBN3572,21 January 2020,2020,Lebanon,33.5281,35.8389
LBN3589,21 January 2020,2020,Lebanon,34.4809,35.9366
LBN3594,21 January 2020,2020,Lebanon,34.4269,35.8978
LBN7129,21 January 2020,2020,Lebanon,34.4575,35.9053
MOR2432,21 January 2020,2020,Morocco,33.5928,-7.6192
LBN3568,21 January 2020,2020,Lebanon,33.8244,35.8356
LBN3570,21 January 2020,2020,Lebanon,33.8468,35.902
LBN3573,21 January 2020,2020,Lebanon,33.6683,35.8264
LBN3583,21 January 2020,2020,Lebanon,33.5599,35.3756
LBN7127,21 January 2020,2020,Lebanon,33.2733,35.1939
LBN3586,21 January 2020,2020,Lebanon,33.8055,35.6055
LBN3592,21 January 2020,2020,Lebanon,33.7872,35.4807
ALG8076,21 January 2020,2020,Algeria,36.7118,4.0459
ALG8077,21 January 2020,2020,Algeria,36.7118,4.0459
LBN3564,21 January 2020,2020,Lebanon,34.3286,35.73
LBN7128,21 January 2020,2020,Lebanon,33.8508,36.0116
YEM46658,21 January 2020,2020,Yemen,12.8274,45.031
IRN6035,20 January 2020,2020,Iran,30.437,49.1029
IRN6052,20 January 2020,2020,Iran,28.3386,51.5236
TUN6069,20 January 2020,2020,Tunisia,33.355,10.5055
TUN6068,20 January 2020,2020,Tunisia,35.6781,10.0963
ALG8067,20 January 2020,2020,Algeria,35.4042,8.1242
MOR2430,20 January 2020,2020,Morocco,29.0568,-9.4283
MOR2429,20 January 2020,2020,Morocco,33.001,-7.6166
ALG8205,20 January 2020,2020,Algeria,34.8303,0.1517
LBN7135,20 January 2020,2020,Lebanon,34.3922,35.8464
IRN6044,20 January 2020,2020,Iran,35.7216,51.4438
LBN10307,20 January 2020,2020,Lebanon,33.8853,35.5196
TUR24117,20 January 2020,2020,Turkey,40.9813,29.0521
IRQ23106,20 January 2020,2020,Iraq,31.2035,45.5643
IRQ23111,20 January 2020,2020,Iraq,31.4978,45.2954
IRQ23112,20 January 2020,2020,Iraq,31.7213,46.1102
IRQ23113,20 January 2020,2020,Iraq,32.9256,44.7758
LBN3505,20 January 2020,2020,Lebanon,34.4367,35.8497
LBN3506,20 January 2020,2020,Lebanon,34.3683,35.7797
TUR10739,20 January 2020,2020,Turkey,40.8242,29.373
TUR10733,20 January 2020,2020,Turkey,37.9136,40.2172
LBN3507,20 January 2020,2020,Lebanon,34.4367,35.8497
LBN3518,20 January 2020,2020,Lebanon,33.8982,35.5074
SUD13623,20 January 2020,2020,Sudan,15.0602,35.9459
SUD13620,20 January 2020,2020,Sudan,19.6148,37.2225
SUD13625,20 January 2020,2020,Sudan,12.0556,24.8906
MOR2431,20 January 2020,2020,Morocco,30.4794,-8.8762
JOR1945,20 January 2020,2020,Jordan,31.9545,35.8183
IRQ23105,20 January 2020,2020,Iraq,30.533,47.7975
ALG8066,20 January 2020,2020,Algeria,36.8212,5.7635
ALG8204,20 January 2020,2020,Algeria,36.8212,5.7635
JOR1943,20 January 2020,2020,Jordan,31.9552,35.945
JOR1944,20 January 2020,2020,Jordan,31.9607,35.9166
JOR3065,20 January 2020,2020,Jordan,31.9552,35.945
TUR10737,20 January 2020,2020,Turkey,39.9179,32.8627
TUR10738,20 January 2020,2020,Turkey,39.9995,32.7273
LBN10312,20 January 2020,2020,Lebanon,33.7808,35.97
LBN3514,20 January 2020,2020,Lebanon,33.7747,35.9042
SYR74569,20 January 2020,2020,Syria,36.5054,40.7429
SYR74570,20 January 2020,2020,Syria,37.0447,41.2262
SYR74573,20 January 2020,2020,Syria,36.206,37.1524
SYR74572,20 January 2020,2020,Syria,36.1081,36.6946
LBN3508,20 January 2020,2020,Lebanon,34.5428,36.0797
ISR12958,20 January 2020,2020,Israel,32.8184,34.9885
SUD13624,20 January 2020,2020,Sudan,15.5699,32.5532
YEM46609,20 January 2020,2020,Yemen,12.8853,44.9905
YEM46610,20 January 2020,2020,Yemen,12.8135,45.0278
YEM46611,20 January 2020,2020,Yemen,12.7927,45.0379
LBN7131,20 January 2020,2020,Lebanon,34.3853,36.0311
LBN3510,20 January 2020,2020,Lebanon,33.8094,35.7664
LBN7130,20 January 2020,2020,Lebanon,33.2733,35.1939
LBN3961,20 January 2020,2020,Lebanon,33.8055,35.6055
LBN7133,20 January 2020,2020,Lebanon,33.8339,35.5442
SUD13622,20 January 2020,2020,Sudan,13.1842,30.2167
SYR74571,20 January 2020,2020,Syria,32.7068,36.568
LBN7132,20 January 2020,2020,Lebanon,34.3286,35.73
LBN3626,19 January 2020,2020,Lebanon,34.4469,35.8678
ALG8063,19 January 2020,2020,Algeria,36.75,5.0833
ALG8064,19 January 2020,2020,Algeria,35.6911,-0.6417
ALG8065,19 January 2020,2020,Algeria,35.6911,-0.6417
ALG8203,19 January 2020,2020,Algeria,35.9928,3.7532
MOR2428,19 January 2020,2020,Morocco,35.174,-2.9287
LBN6188,19 January 2020,2020,Lebanon,33.8919,35.4816
IRQ23093,19 January 2020,2020,Iraq,32.5979,44.0165
IRQ23085,19 January 2020,2020,Iraq,31.3059,45.2799
IRQ23086,19 January 2020,2020,Iraq,31.3059,45.2799
IRQ23089,19 January 2020,2020,Iraq,31.3059,45.2799
IRQ23088,19 January 2020,2020,Iraq,32.5056,45.8247
TUR10725,19 January 2020,2020,Turkey,41.0605,28.9872
LBN3516,19 January 2020,2020,Lebanon,34.4367,35.8497
TUR10724,19 January 2020,2020,Turkey,41.4038,27.3592
TUR10720,19 January 2020,2020,Turkey,37.9136,40.2172
JOR1941,19 January 2020,2020,Jordan,29.5267,35.0078
IRN6042,19 January 2020,2020,Iran,30.437,49.1029
MOR2826,19 January 2020,2020,Morocco,35.7806,-5.8137
SUD13621,19 January 2020,2020,Sudan,19.6148,37.2225
YEM46596,19 January 2020,2020,Yemen,14.5425,49.1242
IRQ23087,19 January 2020,2020,Iraq,30.533,47.7975
YEM46604,19 January 2020,2020,Yemen,13.2127,44.1241
IRQ23090,19 January 2020,2020,Iraq,31.9929,44.9255
JOR1942,19 January 2020,2020,Jordan,31.9552,35.945
JOR3407,19 January 2020,2020,Jordan,32.5858,35.6046
TUR10721,19 January 2020,2020,Turkey,39.9333,32.8598
TUR10726,19 January 2020,2020,Turkey,39.9179,32.8627
TUR10732,19 January 2020,2020,Turkey,39.9179,32.8627
IRQ23080,19 January 2020,2020,Iraq,31.8356,47.1448
SYR74568,19 January 2020,2020,Syria,32.8545,36.627
LBN3517,19 January 2020,2020,Lebanon,34.5428,36.0797
YEM46580,19 January 2020,2020,Yemen,12.8853,44.9905
SUD13619,19 January 2020,2020,Sudan,13.1842,30.2167
SYR74567,19 January 2020,2020,Syria,32.7068,36.568
TUR10723,19 January 2020,2020,Turkey,40.2843,28.9504
IRN6027,18 January 2020,2020,Iran,35.8327,50.9916
IRN5973,18 January 2020,2020,Iran,35.315,46.9988
ALG8062,18 January 2020,2020,Algeria,36.0786,4.071
ALG8061,18 January 2020,2020,Algeria,36.38,3.9014
ALG8200,18 January 2020,2020,Algeria,36.365,6.6147
ALG8201,18 January 2020,2020,Algeria,34.8303,0.1517
ALG8202,18 January 2020,2020,Algeria,35.3758,1.3131
LBN6231,18 January 2020,2020,Lebanon,34.417,35.8266
LBN6238,18 January 2020,2020,Lebanon,33.8886,35.5394
LBN7148,18 January 2020,2020,Lebanon,33.8961,35.5586
IRN5974,18 January 2020,2020,Iran,35.7252,51.4029
LBN7149,18 January 2020,2020,Lebanon,33.8853,35.5196
ALG8060,18 January 2020,2020,Algeria,36.7525,3.042
LBN3503,18 January 2020,2020,Lebanon,34.4367,35.8497
LBN10274,18 January 2020,2020,Lebanon,34.417,35.8266
IRQ23038,18 January 2020,2020,Iraq,31.058,46.2573
IRQ23043,18 January 2020,2020,Iraq,31.4091,46.1727
IRQ23055,18 January 2020,2020,Iraq,32.4637,44.4196
IRQ23054,18 January 2020,2020,Iraq,32.5056,45.8247
TUR24113,18 January 2020,2020,Turkey,40.9813,29.0521
TUR24115,18 January 2020,2020,Turkey,40.9813,29.0521
TUR24114,18 January 2020,2020,Turkey,41.0024,29.2319
TUR10708,18 January 2020,2020,Turkey,41.0369,28.9775
TUR10709,18 January 2020,2020,Turkey,41.0369,28.9775
TUR10714,18 January 2020,2020,Turkey,37.9136,40.2172
YEM46487,18 January 2020,2020,Yemen,13.0533,45.3233
TUR24116,18 January 2020,2020,Turkey,37.9201,40.2299
YEM46526,18 January 2020,2020,Yemen,13.3903,43.9683
IRQ23052,18 January 2020,2020,Iraq,30.533,47.7975
YEM46489,18 January 2020,2020,Yemen,13.1822,45.477
IRQ23046,18 January 2020,2020,Iraq,33.3164,44.3591
JOR1940,18 January 2020,2020,Jordan,31.9552,35.945
LBN7141,18 January 2020,2020,Lebanon,33.8289,35.6092
TUR10710,18 January 2020,2020,Turkey,38.4173,27.1302
TUR10711,18 January 2020,2020,Turkey,39.9179,32.8627
TUR10731,18 January 2020,2020,Turkey,39.9179,32.8627
LBN7142,18 January 2020,2020,Lebanon,33.7747,35.9042
LBN7143,18 January 2020,2020,Lebanon,33.7023,35.9229
LBN7144,18 January 2020,2020,Lebanon,33.795,35.8208
LBN10271,18 January 2020,2020,Lebanon,33.7625,35.8811
IRQ23048,18 January 2020,2020,Iraq,31.8356,47.1448
SYR89732,18 January 2020,2020,Syria,32.8545,36.627
SYR74181,18 January 2020,2020,Syria,32.6042,36.0925
LBN10272,18 January 2020,2020,Lebanon,33.5009,35.8437
BHR1914,18 January 2020,2020,Bahrain,26.2303,50.5294
LBN10273,18 January 2020,2020,Lebanon,34.4809,35.9366
LBN7139,18 January 2020,2020,Lebanon,34.0058,36.2181
LBN7147,18 January 2020,2020,Lebanon,33.2733,35.1939
LBN6740,18 January 2020,2020,Lebanon,33.3789,35.4839
LBN7138,18 January 2020,2020,Lebanon,33.7872,35.4807
SYR74182,18 January 2020,2020,Syria,32.7068,36.568
ALG8037,17 January 2020,2020,Algeria,36.9,7.7667
ALG8038,17 January 2020,2020,Algeria,36.75,5.0833
ALG8040,17 January 2020,2020,Algeria,36.0732,4.7611
ALG8042,17 January 2020,2020,Algeria,36.7664,3.4772
ALG8045,17 January 2020,2020,Algeria,36.365,6.6147
ALG8051,17 January 2020,2020,Algeria,35.6911,-0.6417
ALG8053,17 January 2020,2020,Algeria,36.1914,5.4094
ALG8055,17 January 2020,2020,Algeria,36.8792,6.9067
ALG8052,17 January 2020,2020,Algeria,35.8754,7.1135
ALG8048,17 January 2020,2020,Algeria,35.3944,0.1397
ALG8039,17 January 2020,2020,Algeria,34.8504,5.7281
ALG8041,17 January 2020,2020,Algeria,36.38,3.9014
ALG8046,17 January 2020,2020,Algeria,36.4621,7.4261
ALG8056,17 January 2020,2020,Algeria,35.4042,8.1242
ALG8050,17 January 2020,2020,Algeria,35.9333,0.0833
ALG8059,17 January 2020,2020,Algeria,34.8783,-1.315
ALG8054,17 January 2020,2020,Algeria,35.1939,-0.6414
ALG8057,17 January 2020,2020,Algeria,35.3758,1.3131
ALG8043,17 January 2020,2020,Algeria,36.605,2.1908
MOR2426,17 January 2020,2020,Morocco,34.31,-2.16
ALG8044,17 January 2020,2020,Algeria,36.1653,1.3345
ALG8049,17 January 2020,2020,Algeria,36.2675,2.75
LBY9143,17 January 2020,2020,Libya,32.1177,20.1293
ALG8199,17 January 2020,2020,Algeria,37.0058,6.5725
TUR10713,17 January 2020,2020,Turkey,37.9136,40.2172
TUN6065,17 January 2020,2020,Tunisia,35.8478,9.5894
LBN7150,17 January 2020,2020,Lebanon,34.4367,35.8497
LBN7151,17 January 2020,2020,Lebanon,33.9808,35.6178
LBN7159,17 January 2020,2020,Lebanon,34.5044,35.9708
LBN7162,17 January 2020,2020,Lebanon,33.8961,35.5586
MOR2427,17 January 2020,2020,Morocco,35.174,-2.9287
LBN7164,17 January 2020,2020,Lebanon,34.3922,35.8464
ALG8036,17 January 2020,2020,Algeria,36.7525,3.042
LBN10281,17 January 2020,2020,Lebanon,33.8853,35.5196
LBN10280,17 January 2020,2020,Lebanon,33.878,35.54
LBN10278,17 January 2020,2020,Lebanon,34.4416,35.849
LBN10275,17 January 2020,2020,Lebanon,34.4469,35.8678
LBN10279,17 January 2020,2020,Lebanon,34.4367,35.8497
TUR10703,17 January 2020,2020,Turkey,39.0992,39.5435
TUR24111,17 January 2020,2020,Turkey,36.9875,35.3059
TUR24112,17 January 2020,2020,Turkey,40.9813,29.0521
LBN3487,17 January 2020,2020,Lebanon,34.4367,35.8497
LBN3493,17 January 2020,2020,Lebanon,34.3922,35.8464
TUR10712,17 January 2020,2020,Turkey,40.9813,29.0521
TUR10701,17 January 2020,2020,Turkey,41.0454,29.0099
TUR10706,17 January 2020,2020,Turkey,40.8242,29.373
TUR10704,17 January 2020,2020,Turkey,37.0017,35.3289
JOR1939,17 January 2020,2020,Jordan,32.3429,36.208
BHR1916,17 January 2020,2020,Bahrain,26.2147,50.5069
LBY9144,17 January 2020,2020,Libya,31.2089,16.5887
LBN3495,17 January 2020,2020,Lebanon,33.8927,35.509
YEM46465,17 January 2020,2020,Yemen,14.637,43.0551
IRQ23072,17 January 2020,2020,Iraq,30.533,47.7975
ALG8047,17 January 2020,2020,Algeria,36.8212,5.7635
IRQ23036,17 January 2020,2020,Iraq,33.3164,44.3591
JOR521,17 January 2020,2020,Jordan,31.9552,35.945
LBN3964,17 January 2020,2020,Lebanon,33.6701,35.4253
LBN7156,17 January 2020,2020,Lebanon,33.8562,35.5686
TUR10702,17 January 2020,2020,Turkey,39.9667,32.9225
TUR10705,17 January 2020,2020,Turkey,36.797,34.6307
TUR10722,17 January 2020,2020,Turkey,38.4173,27.1302
TUR10730,17 January 2020,2020,Turkey,39.9179,32.8627
PSE16614,17 January 2020,2020,Palestine,31.7767,35.2342
LBN10282,17 January 2020,2020,Lebanon,33.8203,35.8808
LBN3965,17 January 2020,2020,Lebanon,33.7747,35.9042
LBN3963,17 January 2020,2020,Lebanon,33.8136,35.8644
LBN6514,17 January 2020,2020,Lebanon,33.3978,35.685
LBN7155,17 January 2020,2020,Lebanon,33.3978,35.685
SYR89738,17 January 2020,2020,Syria,32.8545,36.627
SYR74178,17 January 2020,2020,Syria,36.3697,37.5149
LBN10277,17 January 2020,2020,Lebanon,34.535,36.0964
YEM60670,17 January 2020,2020,Yemen,12.8123,45.0334
LBN7160,17 January 2020,2020,Lebanon,34.4809,35.9366
LBN10276,17 January 2020,2020,Lebanon,33.8597,35.8339
LBN3491,17 January 2020,2020,Lebanon,33.8468,35.902
LBN3497,17 January 2020,2020,Lebanon,33.2733,35.1939
LBN3498,17 January 2020,2020,Lebanon,34.0058,36.2181
LBN6970,17 January 2020,2020,Lebanon,33.2733,35.1939
LBN7152,17 January 2020,2020,Lebanon,33.9089,35.5819
LBN7154,17 January 2020,2020,Lebanon,33.8468,35.902
LBN7163,17 January 2020,2020,Lebanon,33.9325,35.6231
LBN3496,17 January 2020,2020,Lebanon,34.3031,35.8372
LBN7161,17 January 2020,2020,Lebanon,33.8055,35.6055
ALG8058,17 January 2020,2020,Algeria,36.7118,4.0459
IRQ23045,17 January 2020,2020,Iraq,35.565,45.4329
SYR74179,17 January 2020,2020,Syria,35.929,36.6353
SYR74180,17 January 2020,2020,Syria,32.7068,36.568
